Nº doc.cálc.,Cta.contrato,Contrato,Porción,PosDoc,CDoc,MA,FinPerCálc,Válido de,Validez a,CtdCálc,Cantidad cálculo,ContPorTmp,kwh
58400452562,600000349723,218183701,RP_78,000003,ZFP,,14/02/2022,15/01/2022,14/02/2022,0,0.90000000000000,31.0000,31.90000000000000
56780480773,600000349723,218183701,RP_78,000001,ZKWH,,14/01/2021,15/12/2020,14/01/2021,"9,230",0.00000000000000,31.0000,31.00000000000000
56780480773,600000349723,218183701,RP_78,000002,ZKW,,14/01/2021,15/12/2020,14/01/2021,21,0.32000000000000,31.0000,31.32000000000000
56780480773,600000349723,218183701,RP_78,000003,ZFP,,14/01/2021,15/12/2020,14/01/2021,0,0.91000000000000,31.0000,31.91000000000000
56120609127,600000349723,218183701,RP_78,000001,ZKWH,,12/02/2021,15/01/2021,12/02/2021,"8,937",0.00000000000000,29.0000,29.00000000000000
56120609127,600000349723,218183701,RP_78,000002,ZKW,,12/02/2021,15/01/2021,12/02/2021,21,0.32000000000000,29.0000,29.32000000000000
56120609127,600000349723,218183701,RP_78,000003,ZFP,,12/02/2021,15/01/2021,12/02/2021,0,0.91000000000000,29.0000,29.91000000000000
56780502811,600000349723,218183701,RP_78,000001,ZKWH,,15/03/2021,13/02/2021,15/03/2021,"9,412",0.00000000000000,31.0000,31.00000000000000
56780502811,600000349723,218183701,RP_78,000002,ZKW,,15/03/2021,13/02/2021,15/03/2021,21,0.40000000000000,31.0000,31.40000000000000
56780502811,600000349723,218183701,RP_78,000003,ZFP,,15/03/2021,13/02/2021,15/03/2021,0,0.91000000000000,31.0000,31.91000000000000
56240618777,600000349723,218183701,RP_78,000001,ZKWH,,14/04/2021,16/03/2021,14/04/2021,"9,338",0.00000000000000,30.0000,30.00000000000000
56240618777,600000349723,218183701,RP_78,000002,ZKW,,14/04/2021,16/03/2021,14/04/2021,21,0.42000000000000,30.0000,30.42000000000000
56240618777,600000349723,218183701,RP_78,000003,ZFP,,14/04/2021,16/03/2021,14/04/2021,0,0.91000000000000,30.0000,30.91000000000000
55820698448,600000349723,218183701,RP_78,000001,ZKWH,,15/05/2021,15/04/2021,15/05/2021,"9,533",0.00000000000000,31.0000,31.00000000000000
55820698448,600000349723,218183701,RP_78,000002,ZKW,,15/05/2021,15/04/2021,15/05/2021,21,0.44000000000000,31.0000,31.44000000000000
55820698448,600000349723,218183701,RP_78,000003,ZFP,,15/05/2021,15/04/2021,15/05/2021,0,0.91000000000000,31.0000,31.91000000000000
56420764209,600000349723,218183701,RP_78,000001,ZKWH,,14/06/2022,15/05/2022,14/06/2022,"9,421",0.00000000000000,31.0000,31.00000000000000
56420764209,600000349723,218183701,RP_78,000002,ZKW,,14/06/2022,15/05/2022,14/06/2022,21,0.53000000000000,31.0000,31.53000000000000
56420764209,600000349723,218183701,RP_78,000003,ZFP,,14/06/2022,15/05/2022,14/06/2022,0,0.92000000000000,31.0000,31.92000000000000
55641471378,600000349723,218183701,RP_78,000001,ZKWH,,15/07/2022,15/06/2022,14/07/2022,"9,005",0.80640000000000,30.0000,30.80640000000000
